CSID,CaseMasterID,csdate,cstype,PolicePersonID
1908,1908,2025-05-19 10:00:00,A,9
1909,1909,2025-04-05 10:00:00,A,10
1910,1910,2025-02-13 10:00:00,A,11
1911,1911,2025-08-01 10:00:00,B,12
1912,1912,2025-03-18 10:00:00,A,13
1913,1913,2025-08-18 10:00:00,A,14
1914,1914,2025-02-08 10:00:00,A,15
1915,1915,2025-05-23 10:00:00,A,16
1916,1916,2025-09-29 10:00:00,A,17
1917,1917,2025-05-23 10:00:00,A,18
1918,1918,2025-06-13 10:00:00,A,19
1919,1919,2025-10-20 10:00:00,A,20
1920,1920,2025-08-08 10:00:00,B,21
1921,1921,2025-10-01 10:00:00,A,22
1922,1922,2025-07-04 10:00:00,A,23
1923,1923,2025-10-03 10:00:00,A,24
1924,1924,2025-03-05 10:00:00,A,25
1925,1925,2025-05-18 10:00:00,A,26
1926,1926,2025-10-08 10:00:00,A,27
1927,1927,2025-07-15 10:00:00,A,28
1928,1928,2025-08-13 10:00:00,A,29
1929,1929,2025-03-11 10:00:00,A,30
1930,1930,2025-06-27 10:00:00,A,31
1931,1931,2025-08-19 10:00:00,A,32
1932,1932,2025-08-13 10:00:00,A,33
1933,1933,2025-03-02 10:00:00,A,34
1934,1934,2025-09-22 10:00:00,A,35
1935,1935,2025-06-21 10:00:00,A,36
1936,1936,2025-06-06 10:00:00,A,37
1937,1937,2025-06-05 10:00:00,A,38
1938,1938,2025-10-29 10:00:00,C,39
1939,1939,2025-07-12 10:00:00,A,40
1940,1940,2025-02-23 10:00:00,A,41
1941,1941,2025-08-27 10:00:00,A,42
1942,1942,2025-08-24 10:00:00,A,43
1943,1943,2025-04-19 10:00:00,A,44
1944,1944,2025-01-29 10:00:00,A,45
1945,1945,2025-01-22 10:00:00,A,46
1946,1946,2025-08-06 10:00:00,C,47
1947,1947,2025-03-18 10:00:00,B,48
1948,1948,2025-08-21 10:00:00,A,49
1949,1949,2025-12-06 10:00:00,A,50
1950,1950,2025-05-17 10:00:00,A,1
1951,1951,2025-04-22 10:00:00,A,2
1952,1952,2025-09-30 10:00:00,A,3
1953,1953,2025-01-10 10:00:00,A,4
1954,1954,2025-06-24 10:00:00,A,5
1955,1955,2025-12-12 10:00:00,A,6
1956,1956,2025-11-14 10:00:00,A,7
1957,1957,2025-08-30 10:00:00,A,8
1958,1958,2025-09-14 10:00:00,A,9
1959,1959,2025-03-22 10:00:00,A,10
1960,1960,2025-06-27 10:00:00,A,11
1961,1961,2025-08-09 10:00:00,A,12
1962,1962,2025-01-25 10:00:00,A,13
1963,1963,2025-04-23 10:00:00,A,14
1964,1964,2025-04-12 10:00:00,A,15
1965,1965,2025-12-09 10:00:00,A,16
1966,1966,2025-12-04 10:00:00,A,17
1967,1967,2025-09-22 10:00:00,A,18
1968,1968,2025-08-05 10:00:00,A,19
1969,1969,2025-04-28 10:00:00,A,20
1970,1970,2025-03-30 10:00:00,A,21
1971,1971,2025-05-17 10:00:00,A,22
1972,1972,2025-10-09 10:00:00,A,23
1973,1973,2025-12-05 10:00:00,A,24
1974,1974,2025-05-11 10:00:00,A,25
1975,1975,2025-12-30 10:00:00,A,26
1976,1976,2025-04-24 10:00:00,C,27
1977,1977,2025-10-25 10:00:00,A,28
1978,1978,2025-02-18 10:00:00,A,29
1979,1979,2025-06-09 10:00:00,A,30
1980,1980,2025-09-02 10:00:00,A,31
1981,1981,2025-06-17 10:00:00,A,32
1982,1982,2025-11-12 10:00:00,A,33
1983,1983,2025-08-18 10:00:00,A,34
1984,1984,2025-01-08 10:00:00,A,35
1985,1985,2025-09-29 10:00:00,A,36
1986,1986,2025-08-15 10:00:00,A,37
1987,1987,2025-06-28 10:00:00,A,38
1988,1988,2025-04-16 10:00:00,A,39
1989,1989,2025-06-13 10:00:00,A,40
1990,1990,2025-07-12 10:00:00,A,41
1991,1991,2025-12-01 10:00:00,A,42
1992,1992,2025-07-09 10:00:00,A,43
1993,1993,2025-05-20 10:00:00,A,44
1994,1994,2025-03-21 10:00:00,A,45
1995,1995,2025-10-30 10:00:00,A,46
1996,1996,2025-04-08 10:00:00,A,47
1997,1997,2025-07-27 10:00:00,A,48
1998,1998,2025-04-03 10:00:00,A,49
1999,1999,2025-03-08 10:00:00,A,50
2000,2000,2025-04-19 10:00:00,A,1
2001,2001,2025-11-09 10:00:00,A,2
2002,2002,2025-02-02 10:00:00,A,3
2003,2003,2025-02-02 10:00:00,A,4
2004,2004,2025-08-14 10:00:00,A,5
2005,2005,2025-10-25 10:00:00,A,6
2006,2006,2025-10-07 10:00:00,A,7
2007,2007,2025-11-30 10:00:00,A,8
2008,2008,2025-01-15 10:00:00,A,9
2009,2009,2025-03-22 10:00:00,A,10
2010,2010,2025-04-30 10:00:00,A,11
2011,2011,2025-08-26 10:00:00,B,12
2012,2012,2025-08-03 10:00:00,A,13
2013,2013,2025-01-10 10:00:00,A,14
2014,2014,2025-04-23 10:00:00,A,15
2015,2015,2025-03-02 10:00:00,A,16
2016,2016,2025-12-29 10:00:00,A,17
2017,2017,2025-04-01 10:00:00,A,18
2018,2018,2025-09-10 10:00:00,A,19
2019,2019,2025-09-13 10:00:00,C,20
2020,2020,2025-11-01 10:00:00,A,21
2021,2021,2025-07-29 10:00:00,A,22
2022,2022,2025-10-26 10:00:00,A,23
2023,2023,2025-10-15 10:00:00,A,24
2024,2024,2025-04-17 10:00:00,A,25
2025,2025,2025-04-05 10:00:00,A,26
2026,2026,2025-03-10 10:00:00,A,27
2027,2027,2025-01-26 10:00:00,A,28
2028,2028,2025-06-16 10:00:00,A,29
2029,2029,2025-09-14 10:00:00,A,30
2030,2030,2025-03-09 10:00:00,A,31
2031,2031,2025-05-26 10:00:00,A,32
2032,2032,2025-01-03 10:00:00,A,33
2033,2033,2025-01-23 10:00:00,A,34
2034,2034,2025-02-09 10:00:00,A,35
2035,2035,2025-05-18 10:00:00,A,36
2036,2036,2025-09-16 10:00:00,A,37
2037,2037,2025-10-03 10:00:00,A,38
2038,2038,2025-12-20 10:00:00,A,39
2039,2039,2025-12-02 10:00:00,A,40
2040,2040,2025-01-13 10:00:00,A,41
2041,2041,2025-12-15 10:00:00,A,42
2042,2042,2025-12-10 10:00:00,A,43
2043,2043,2025-12-24 10:00:00,A,44
2044,2044,2025-01-29 10:00:00,A,45
2045,2045,2025-11-23 10:00:00,A,46
2046,2046,2025-04-05 10:00:00,A,47
2047,2047,2025-01-25 10:00:00,A,48
2048,2048,2025-01-06 10:00:00,A,49
2049,2049,2025-09-03 10:00:00,A,50
2050,2050,2025-02-02 10:00:00,A,1
2051,2051,2025-11-16 10:00:00,A,2
2052,2052,2025-04-07 10:00:00,A,3
2053,2053,2025-02-05 10:00:00,A,4
2054,2054,2025-12-28 10:00:00,A,5
2055,2055,2025-08-06 10:00:00,A,6
2056,2056,2025-07-15 10:00:00,A,7
2057,2057,2025-08-14 10:00:00,A,8
2058,2058,2025-05-09 10:00:00,A,9
2059,2059,2025-06-02 10:00:00,A,10
2060,2060,2025-08-07 10:00:00,A,11
2061,2061,2025-05-26 10:00:00,A,12
2062,2062,2025-10-08 10:00:00,A,13
2063,2063,2025-12-14 10:00:00,A,14
2064,2064,2025-06-14 10:00:00,A,15
2065,2065,2025-04-20 10:00:00,A,16
2066,2066,2025-02-19 10:00:00,A,17
2067,2067,2025-09-11 10:00:00,A,18
2068,2068,2025-10-14 10:00:00,A,19
2069,2069,2025-01-13 10:00:00,A,20
2070,2070,2025-01-04 10:00:00,A,21
2071,2071,2025-09-09 10:00:00,A,22
2072,2072,2025-01-22 10:00:00,A,23
2073,2073,2025-09-28 10:00:00,A,24
2074,2074,2025-12-08 10:00:00,A,25
2075,2075,2025-08-20 10:00:00,A,26
2076,2076,2025-12-30 10:00:00,C,27
2077,2077,2025-07-08 10:00:00,A,28
2078,2078,2025-05-20 10:00:00,A,29
2079,2079,2025-04-01 10:00:00,C,30
2080,2080,2025-04-07 10:00:00,A,31
2081,2081,2025-05-10 10:00:00,A,32
2082,2082,2025-07-16 10:00:00,B,33
2083,2083,2025-10-31 10:00:00,A,34
2084,2084,2025-04-18 10:00:00,A,35
2085,2085,2025-04-20 10:00:00,A,36
2086,2086,2025-04-29 10:00:00,C,37
2087,2087,2025-08-18 10:00:00,A,38
2088,2088,2025-08-15 10:00:00,A,39
2089,2089,2025-10-13 10:00:00,A,40
2090,2090,2025-07-01 10:00:00,B,41
2091,2091,2025-05-12 10:00:00,A,42
2092,2092,2025-01-08 10:00:00,A,43
2093,2093,2025-08-07 10:00:00,A,44
2094,2094,2025-01-09 10:00:00,A,45
2095,2095,2025-11-29 10:00:00,A,46
2096,2096,2025-12-26 10:00:00,A,47
2097,2097,2025-08-24 10:00:00,A,48
2098,2098,2025-05-08 10:00:00,A,49
2099,2099,2025-07-12 10:00:00,A,50
2100,2100,2025-03-21 10:00:00,A,1
2101,2101,2025-01-01 10:00:00,A,2
2102,2102,2025-12-03 10:00:00,A,3
2103,2103,2025-02-18 10:00:00,A,4
2104,2104,2025-10-24 10:00:00,A,5
2105,2105,2025-06-03 10:00:00,A,6
2106,2106,2025-05-29 10:00:00,A,7
2107,2107,2025-06-09 10:00:00,A,8
2108,2108,2025-02-17 10:00:00,A,9
2109,2109,2025-05-18 10:00:00,A,10
2110,2110,2025-11-08 10:00:00,A,11
2111,2111,2025-07-23 10:00:00,B,12
2112,2112,2025-09-08 10:00:00,A,13
2113,2113,2025-08-16 10:00:00,A,14
2114,2114,2025-12-19 10:00:00,A,15
2115,2115,2025-01-26 10:00:00,A,16
2116,2116,2025-05-20 10:00:00,A,17
2117,2117,2025-10-08 10:00:00,A,18
2118,2118,2025-10-10 10:00:00,A,19
2119,2119,2025-07-12 10:00:00,A,20
2120,2120,2025-05-20 10:00:00,A,21
2121,2121,2025-02-04 10:00:00,A,22
2122,2122,2025-11-30 10:00:00,A,23
2123,2123,2025-07-12 10:00:00,A,24
2124,2124,2025-07-12 10:00:00,A,25
2125,2125,2025-03-13 10:00:00,B,26
2126,2126,2025-10-02 10:00:00,A,27
2127,2127,2025-02-17 10:00:00,A,28
2128,2128,2025-10-27 10:00:00,C,29
2129,2129,2025-02-27 10:00:00,A,30
2130,2130,2025-05-16 10:00:00,A,31
2131,2131,2025-07-30 10:00:00,C,32
2132,2132,2025-08-06 10:00:00,A,33
2133,2133,2025-12-17 10:00:00,A,34
2134,2134,2025-06-19 10:00:00,A,35
2135,2135,2025-02-24 10:00:00,A,36
2136,2136,2025-01-25 10:00:00,A,37
2137,2137,2025-11-21 10:00:00,A,38
2138,2138,2025-01-09 10:00:00,A,39
2139,2139,2025-03-06 10:00:00,B,40
2140,2140,2025-05-06 10:00:00,A,41
2141,2141,2025-10-28 10:00:00,A,42
2142,2142,2025-08-08 10:00:00,A,43
2143,2143,2025-06-12 10:00:00,A,44
2144,2144,2025-10-07 10:00:00,A,45
2145,2145,2025-02-21 10:00:00,A,46
2146,2146,2025-01-10 10:00:00,A,47
2147,2147,2025-11-17 10:00:00,A,48
2148,2148,2025-08-02 10:00:00,A,49
2149,2149,2025-09-22 10:00:00,A,50
2150,2150,2025-12-08 10:00:00,A,1
2151,2151,2025-03-18 10:00:00,A,2
2152,2152,2025-06-24 10:00:00,C,3
2153,2153,2025-07-18 10:00:00,A,4
2154,2154,2025-03-17 10:00:00,A,5
2155,2155,2025-06-05 10:00:00,A,6
2156,2156,2025-10-05 10:00:00,A,7
2157,2157,2025-12-04 10:00:00,A,8
2158,2158,2025-10-23 10:00:00,A,9
2159,2159,2025-06-08 10:00:00,A,10
2160,2160,2025-06-06 10:00:00,C,11
2161,2161,2025-10-19 10:00:00,A,12
2162,2162,2025-07-13 10:00:00,A,13
2163,2163,2025-12-06 10:00:00,A,14
2164,2164,2025-12-15 10:00:00,A,15
2165,2165,2025-06-01 10:00:00,A,16
2166,2166,2025-11-10 10:00:00,A,17
2167,2167,2025-07-28 10:00:00,A,18
2168,2168,2025-01-05 10:00:00,A,19
2169,2169,2025-03-23 10:00:00,C,20
2170,2170,2025-11-17 10:00:00,B,21
2171,2171,2025-06-15 10:00:00,A,22
2172,2172,2025-05-11 10:00:00,A,23
2173,2173,2025-05-03 10:00:00,A,24
2174,2174,2025-04-20 10:00:00,A,25
2175,2175,2025-10-25 10:00:00,A,26
2176,2176,2025-03-21 10:00:00,A,27
2177,2177,2025-06-12 10:00:00,A,28
2178,2178,2025-11-30 10:00:00,A,29
2179,2179,2025-08-13 10:00:00,C,30
2180,2180,2025-10-05 10:00:00,A,31
2181,2181,2025-09-01 10:00:00,A,32
2182,2182,2025-10-29 10:00:00,B,33
2183,2183,2025-07-04 10:00:00,A,34
2184,2184,2025-10-12 10:00:00,A,35
2185,2185,2025-05-23 10:00:00,A,36
2186,2186,2025-08-27 10:00:00,A,37
2187,2187,2025-04-29 10:00:00,A,38
2188,2188,2025-11-16 10:00:00,A,39
2189,2189,2025-06-05 10:00:00,A,40
2190,2190,2025-05-14 10:00:00,A,41
2191,2191,2025-06-08 10:00:00,A,42
2192,2192,2025-07-05 10:00:00,A,43
2193,2193,2025-10-08 10:00:00,A,44
2194,2194,2025-01-28 10:00:00,B,45
2195,2195,2025-12-15 10:00:00,A,46
2196,2196,2025-05-07 10:00:00,A,47
2197,2197,2025-06-07 10:00:00,A,48
2198,2198,2025-09-19 10:00:00,A,49
2199,2199,2025-08-06 10:00:00,A,50
2200,2200,2025-10-26 10:00:00,A,1
2201,2201,2025-12-15 10:00:00,A,2
2202,2202,2025-03-31 10:00:00,A,3
2203,2203,2025-09-25 10:00:00,A,4
2204,2204,2025-07-13 10:00:00,A,5
2205,2205,2025-12-20 10:00:00,A,6
2206,2206,2025-04-28 10:00:00,A,7
2207,2207,2025-11-11 10:00:00,B,8
2208,2208,2025-04-22 10:00:00,A,9
2209,2209,2025-04-27 10:00:00,A,10
2210,2210,2025-02-01 10:00:00,A,11
2211,2211,2025-07-25 10:00:00,A,12
2212,2212,2025-12-27 10:00:00,A,13
2213,2213,2025-10-23 10:00:00,A,14
2214,2214,2025-03-29 10:00:00,A,15
2215,2215,2025-07-02 10:00:00,A,16
2216,2216,2025-03-18 10:00:00,A,17
2217,2217,2025-04-01 10:00:00,A,18
2218,2218,2025-10-14 10:00:00,A,19
2219,2219,2025-11-01 10:00:00,A,20
2220,2220,2025-06-18 10:00:00,A,21
2221,2221,2025-10-10 10:00:00,A,22
2222,2222,2025-09-04 10:00:00,A,23
2223,2223,2025-04-17 10:00:00,A,24
2224,2224,2025-03-27 10:00:00,A,25
2225,2225,2025-10-25 10:00:00,A,26
2226,2226,2025-01-18 10:00:00,A,27
2227,2227,2025-04-08 10:00:00,A,28
2228,2228,2025-02-23 10:00:00,A,29
2229,2229,2025-10-30 10:00:00,A,30
2230,2230,2025-09-18 10:00:00,A,31
2231,2231,2025-12-18 10:00:00,A,32
2232,2232,2025-01-05 10:00:00,A,33
2233,2233,2025-01-27 10:00:00,B,34
2234,2234,2025-07-26 10:00:00,A,35
2235,2235,2025-11-02 10:00:00,A,36
2236,2236,2025-07-19 10:00:00,A,37
2237,2237,2025-04-23 10:00:00,A,38
2238,2238,2025-07-10 10:00:00,A,39
2239,2239,2025-03-23 10:00:00,A,40
2240,2240,2025-02-21 10:00:00,A,41
2241,2241,2025-08-30 10:00:00,A,42
2242,2242,2025-08-06 10:00:00,A,43
2243,2243,2025-07-08 10:00:00,A,44
2244,2244,2025-12-29 10:00:00,A,45
2245,2245,2025-07-10 10:00:00,A,46
2246,2246,2025-08-01 10:00:00,A,47
2247,2247,2025-01-16 10:00:00,A,48
2248,2248,2025-01-18 10:00:00,A,49
2249,2249,2025-08-27 10:00:00,A,50
2250,2250,2025-01-15 10:00:00,A,1
2251,2251,2025-06-01 10:00:00,A,2
2252,2252,2025-03-17 10:00:00,A,3
2253,2253,2025-10-17 10:00:00,A,4
2254,2254,2025-12-15 10:00:00,A,5
2255,2255,2025-08-07 10:00:00,A,6
2256,2256,2025-04-28 10:00:00,A,7
2257,2257,2025-10-02 10:00:00,A,8
2258,2258,2025-03-11 10:00:00,A,9
2259,2259,2025-12-29 10:00:00,A,10
2260,2260,2025-11-07 10:00:00,A,11
2261,2261,2025-06-07 10:00:00,A,12
2262,2262,2025-07-21 10:00:00,A,13
2263,2263,2025-02-25 10:00:00,A,14
2264,2264,2025-04-12 10:00:00,A,15
2265,2265,2025-10-01 10:00:00,A,16
2266,2266,2025-05-19 10:00:00,A,17
2267,2267,2025-01-05 10:00:00,A,18
2268,2268,2025-01-29 10:00:00,A,19
2269,2269,2025-11-07 10:00:00,B,20
2270,2270,2025-09-11 10:00:00,A,21
2271,2271,2025-09-18 10:00:00,A,22
2272,2272,2025-04-17 10:00:00,A,23
2273,2273,2025-07-09 10:00:00,A,24
2274,2274,2025-04-20 10:00:00,A,25
2275,2275,2025-01-06 10:00:00,A,26
2276,2276,2025-08-31 10:00:00,C,27
2277,2277,2025-08-28 10:00:00,A,28
2278,2278,2025-11-24 10:00:00,A,29
2279,2279,2025-02-28 10:00:00,A,30
2280,2280,2025-03-15 10:00:00,A,31
2281,2281,2025-01-19 10:00:00,A,32
2282,2282,2025-11-15 10:00:00,A,33
2283,2283,2025-04-24 10:00:00,A,34
2284,2284,2025-12-28 10:00:00,A,35
2285,2285,2025-01-19 10:00:00,A,36
2286,2286,2025-06-07 10:00:00,A,37
2287,2287,2025-10-24 10:00:00,A,38
2288,2288,2025-10-10 10:00:00,A,39
2289,2289,2025-11-19 10:00:00,A,40
2290,2290,2025-09-28 10:00:00,A,41
2291,2291,2025-01-15 10:00:00,A,42
2292,2292,2025-06-15 10:00:00,C,43
2293,2293,2025-06-25 10:00:00,A,44
2294,2294,2025-04-07 10:00:00,A,45
2295,2295,2025-03-07 10:00:00,A,46
2296,2296,2025-04-01 10:00:00,A,47
2297,2297,2025-03-03 10:00:00,A,48
2298,2298,2025-11-16 10:00:00,A,49
2299,2299,2025-08-12 10:00:00,A,50
2300,2300,2025-07-21 10:00:00,A,1
2301,2301,2025-11-10 10:00:00,B,2
2302,2302,2025-02-18 10:00:00,A,3
2303,2303,2025-07-02 10:00:00,A,4
2304,2304,2025-12-30 10:00:00,A,5
2305,2305,2025-12-07 10:00:00,B,6
2306,2306,2025-09-06 10:00:00,A,7
2307,2307,2025-06-21 10:00:00,A,8
2308,2308,2025-03-15 10:00:00,A,9
2309,2309,2025-03-27 10:00:00,A,10
2310,2310,2025-04-20 10:00:00,A,11
2311,2311,2025-07-09 10:00:00,A,12
2312,2312,2025-04-21 10:00:00,A,13
2313,2313,2025-08-23 10:00:00,A,14
2314,2314,2025-02-09 10:00:00,A,15
2315,2315,2025-05-01 10:00:00,A,16
2316,2316,2025-01-02 10:00:00,A,17
2317,2317,2025-11-10 10:00:00,A,18
2318,2318,2025-12-06 10:00:00,A,19
2319,2319,2025-05-12 10:00:00,A,20
2320,2320,2025-05-06 10:00:00,A,21
2321,2321,2025-07-19 10:00:00,A,22
2322,2322,2025-09-21 10:00:00,A,23
2323,2323,2025-10-04 10:00:00,A,24
2324,2324,2025-11-23 10:00:00,A,25
2325,2325,2025-06-28 10:00:00,A,26
2326,2326,2025-10-27 10:00:00,A,27
2327,2327,2025-10-25 10:00:00,A,28
2328,2328,2025-02-02 10:00:00,A,29
2329,2329,2025-05-22 10:00:00,A,30
2330,2330,2025-10-24 10:00:00,A,31
2331,2331,2025-07-24 10:00:00,A,32
2332,2332,2025-04-11 10:00:00,A,33
2333,2333,2025-01-01 10:00:00,A,34
2334,2334,2025-05-28 10:00:00,A,35
2335,2335,2025-01-06 10:00:00,A,36
2336,2336,2025-04-29 10:00:00,A,37
2337,2337,2025-09-20 10:00:00,A,38
2338,2338,2025-02-14 10:00:00,A,39
2339,2339,2025-03-28 10:00:00,A,40
2340,2340,2025-08-20 10:00:00,A,41
2341,2341,2025-09-15 10:00:00,A,42
2342,2342,2025-10-19 10:00:00,A,43
2343,2343,2025-04-17 10:00:00,A,44
2344,2344,2025-10-31 10:00:00,A,45
2345,2345,2025-12-25 10:00:00,A,46
2346,2346,2025-11-13 10:00:00,A,47
2347,2347,2025-03-12 10:00:00,B,48
2348,2348,2025-10-14 10:00:00,C,49
2349,2349,2025-06-05 10:00:00,A,50
2350,2350,2025-06-20 10:00:00,A,1
2351,2351,2025-06-24 10:00:00,A,2
2352,2352,2025-06-27 10:00:00,A,3
2353,2353,2025-02-06 10:00:00,A,4
2354,2354,2025-02-07 10:00:00,A,5
2355,2355,2025-04-06 10:00:00,A,6
2356,2356,2025-10-29 10:00:00,A,7
2357,2357,2025-03-19 10:00:00,A,8
2358,2358,2025-03-08 10:00:00,A,9
2359,2359,2025-02-23 10:00:00,A,10
2360,2360,2025-12-27 10:00:00,A,11
2361,2361,2025-06-06 10:00:00,A,12
2362,2362,2025-09-19 10:00:00,A,13
2363,2363,2025-07-05 10:00:00,A,14
2364,2364,2025-08-30 10:00:00,A,15
2365,2365,2025-05-23 10:00:00,A,16
2366,2366,2025-04-27 10:00:00,A,17
2367,2367,2025-05-02 10:00:00,A,18
2368,2368,2025-11-24 10:00:00,A,19
2369,2369,2025-03-04 10:00:00,A,20
2370,2370,2025-06-10 10:00:00,A,21
2371,2371,2025-04-09 10:00:00,A,22
2372,2372,2025-10-20 10:00:00,A,23
2373,2373,2025-08-15 10:00:00,A,24
2374,2374,2025-05-12 10:00:00,A,25
2375,2375,2025-10-04 10:00:00,C,26
2376,2376,2025-12-21 10:00:00,A,27
2377,2377,2025-07-17 10:00:00,A,28
2378,2378,2025-06-11 10:00:00,A,29
2379,2379,2025-06-11 10:00:00,A,30
2380,2380,2025-10-15 10:00:00,A,31
2381,2381,2025-01-04 10:00:00,A,32
2382,2382,2025-08-21 10:00:00,A,33
2383,2383,2025-04-16 10:00:00,A,34
2384,2384,2025-08-14 10:00:00,A,35
2385,2385,2025-10-04 10:00:00,A,36
2386,2386,2025-07-20 10:00:00,A,37
2387,2387,2025-08-02 10:00:00,A,38
2388,2388,2025-09-17 10:00:00,A,39
2389,2389,2025-04-09 10:00:00,A,40
2390,2390,2025-08-18 10:00:00,A,41
2391,2391,2025-11-08 10:00:00,C,42
2392,2392,2025-08-16 10:00:00,A,43
2393,2393,2025-05-24 10:00:00,B,44
2394,2394,2025-11-14 10:00:00,A,45
2395,2395,2025-07-07 10:00:00,A,46
2396,2396,2025-06-14 10:00:00,A,47
2397,2397,2025-09-07 10:00:00,A,48
2398,2398,2025-04-08 10:00:00,A,49
2399,2399,2025-06-02 10:00:00,A,50
2400,2400,2025-02-06 10:00:00,A,1
2401,2401,2025-10-05 10:00:00,A,2
2402,2402,2025-09-28 10:00:00,B,3
2403,2403,2025-02-24 10:00:00,A,4
2404,2404,2025-10-26 10:00:00,A,5
2405,2405,2025-04-30 10:00:00,A,6
2406,2406,2025-05-25 10:00:00,A,7
2407,2407,2025-07-15 10:00:00,A,8
2408,2408,2025-06-23 10:00:00,A,9
2409,2409,2025-09-28 10:00:00,A,10
2410,2410,2025-08-18 10:00:00,A,11
2411,2411,2025-12-27 10:00:00,A,12
2412,2412,2025-10-30 10:00:00,A,13
2413,2413,2025-07-20 10:00:00,A,14
2414,2414,2025-11-07 10:00:00,A,15
2415,2415,2025-04-28 10:00:00,A,16
2416,2416,2025-05-31 10:00:00,A,17
2417,2417,2025-12-30 10:00:00,A,18
2418,2418,2025-03-19 10:00:00,A,19
2419,2419,2025-03-06 10:00:00,A,20
2420,2420,2025-06-14 10:00:00,A,21
2421,2421,2025-10-03 10:00:00,C,22
2422,2422,2025-12-14 10:00:00,A,23
2423,2423,2025-07-26 10:00:00,A,24
2424,2424,2025-11-20 10:00:00,A,25
2425,2425,2025-06-10 10:00:00,B,26
2426,2426,2025-01-18 10:00:00,A,27
2427,2427,2025-06-15 10:00:00,A,28
2428,2428,2025-08-23 10:00:00,A,29
2429,2429,2025-06-05 10:00:00,A,30
2430,2430,2025-05-03 10:00:00,A,31
2431,2431,2025-03-24 10:00:00,A,32
2432,2432,2025-03-17 10:00:00,A,33
2433,2433,2025-04-04 10:00:00,A,34
2434,2434,2025-05-08 10:00:00,A,35
2435,2435,2025-10-24 10:00:00,A,36
2436,2436,2025-07-03 10:00:00,A,37
2437,2437,2025-01-31 10:00:00,A,38
2438,2438,2025-07-23 10:00:00,A,39
2439,2439,2025-12-16 10:00:00,A,40
2440,2440,2025-12-22 10:00:00,A,41
2441,2441,2025-12-18 10:00:00,A,42
2442,2442,2025-04-11 10:00:00,A,43
2443,2443,2025-04-17 10:00:00,B,44
2444,2444,2025-04-23 10:00:00,A,45
2445,2445,2025-06-21 10:00:00,A,46
2446,2446,2025-08-21 10:00:00,A,47
2447,2447,2025-12-22 10:00:00,A,48
2448,2448,2025-03-07 10:00:00,A,49
2449,2449,2025-05-31 10:00:00,A,50
2450,2450,2025-05-04 10:00:00,A,1
2451,2451,2025-01-09 10:00:00,C,2
2452,2452,2025-10-20 10:00:00,A,3
2453,2453,2025-09-17 10:00:00,A,4
2454,2454,2025-05-03 10:00:00,A,5
2455,2455,2025-11-17 10:00:00,A,6
2456,2456,2025-06-12 10:00:00,A,7
2457,2457,2025-03-17 10:00:00,A,8
2458,2458,2025-05-10 10:00:00,A,9
2459,2459,2025-04-29 10:00:00,A,10
2460,2460,2025-10-05 10:00:00,A,11
2461,2461,2025-06-19 10:00:00,A,12
2462,2462,2025-11-05 10:00:00,A,13
2463,2463,2025-06-08 10:00:00,A,14
2464,2464,2025-03-14 10:00:00,A,15
2465,2465,2025-03-01 10:00:00,A,16
2466,2466,2025-07-31 10:00:00,A,17
2467,2467,2025-12-25 10:00:00,A,18
2468,2468,2025-09-20 10:00:00,A,19
2469,2469,2025-01-23 10:00:00,A,20
2470,2470,2025-04-17 10:00:00,A,21
2471,2471,2025-12-25 10:00:00,A,22
2472,2472,2025-05-20 10:00:00,A,23
2473,2473,2025-11-21 10:00:00,A,24
2474,2474,2025-12-05 10:00:00,A,25
2475,2475,2025-02-19 10:00:00,A,26
2476,2476,2025-10-31 10:00:00,A,27
2477,2477,2025-06-28 10:00:00,A,28
2478,2478,2025-11-27 10:00:00,A,29
2479,2479,2025-10-15 10:00:00,A,30
2480,2480,2025-01-18 10:00:00,A,31
2481,2481,2025-11-17 10:00:00,A,32
2482,2482,2025-10-26 10:00:00,A,33
2483,2483,2025-06-16 10:00:00,A,34
2484,2484,2025-11-22 10:00:00,A,35
2485,2485,2025-06-05 10:00:00,A,36
2486,2486,2025-07-28 10:00:00,A,37
2487,2487,2025-05-11 10:00:00,A,38
2488,2488,2025-09-17 10:00:00,C,39
2489,2489,2025-07-06 10:00:00,A,40
2490,2490,2025-03-24 10:00:00,A,41
2491,2491,2025-07-23 10:00:00,A,42
2492,2492,2025-11-26 10:00:00,A,43
2493,2493,2025-07-14 10:00:00,A,44
2494,2494,2025-01-01 10:00:00,A,45
2495,2495,2025-09-30 10:00:00,A,46
2496,2496,2025-01-18 10:00:00,A,47
2497,2497,2025-02-27 10:00:00,C,48
2498,2498,2025-02-21 10:00:00,A,49
2499,2499,2025-06-09 10:00:00,A,50
2500,2500,2025-05-03 10:00:00,A,1
2501,2501,2025-06-28 10:00:00,A,2
2502,2502,2025-10-14 10:00:00,A,3
2503,2503,2025-01-19 10:00:00,A,4
2504,2504,2025-09-25 10:00:00,A,5
2505,2505,2025-03-20 10:00:00,A,6
2506,2506,2025-10-21 10:00:00,A,7
2507,2507,2025-11-30 10:00:00,A,8
2508,2508,2025-02-13 10:00:00,A,9
2509,2509,2025-09-15 10:00:00,B,10
2510,2510,2025-04-14 10:00:00,A,11
2511,2511,2025-01-06 10:00:00,A,12
2512,2512,2025-02-18 10:00:00,A,13
2513,2513,2025-06-06 10:00:00,A,14
2514,2514,2025-02-21 10:00:00,A,15
