incident_id,district,crime_type,latitude,longitude,date,hour,status
3181,Mandya,Burglary,12.80749,76.8282,2025-02-01,3,Chargesheeted
3182,Mandya,Burglary,12.775327,76.746284,2025-02-28,5,Chargesheeted
3183,Mandya,Assault,12.861961,76.695041,2025-12-20,18,Chargesheeted
3184,Mandya,Assault,12.859672,76.702998,2025-02-17,23,Closed
3185,Mandya,Assault,12.749129,76.737356,2025-12-18,0,Chargesheeted
3186,Mandya,Assault,12.652516,76.778629,2025-04-03,5,Chargesheeted
3187,Mandya,Assault,12.85571,76.705782,2025-12-07,13,Chargesheeted
3188,Mandya,Assault,12.857963,76.695379,2025-10-28,19,Chargesheeted
3189,Mandya,Assault,12.85794,76.690996,2025-03-24,5,Chargesheeted
3190,Mandya,Assault,12.748161,76.754526,2025-03-11,6,Under Investigation
3191,Mandya,Assault,12.79104,76.75322,2025-02-13,4,Under Investigation
3192,Mandya,Assault,12.846905,76.718214,2025-05-06,19,Closed
3193,Mandya,Assault,12.785986,76.752225,2025-10-22,19,Chargesheeted
3194,Mandya,Assault,12.851042,76.71547,2025-01-25,13,Chargesheeted
3195,Mandya,Assault,12.759429,76.746267,2025-08-03,20,Chargesheeted
3196,Mandya,Assault,12.769605,76.740042,2025-04-14,22,Under Investigation
3197,Mandya,Assault,12.76988,76.774241,2025-06-14,12,Chargesheeted
3198,Mandya,Assault,12.765701,76.762424,2025-04-23,4,Under Investigation
3199,Mandya,Assault,12.847879,76.718757,2025-08-29,2,Under Investigation
3200,Mandya,Assault,12.76028,76.771127,2025-09-10,10,Closed
3201,Mandya,Assault,12.765986,76.749223,2025-04-20,19,Under Investigation
3202,Mandya,Assault,12.758482,76.767575,2025-06-02,21,Under Investigation
3203,Mysore,Theft,12.011012,76.41949,2025-06-26,9,Chargesheeted
3204,Mysore,Theft,11.833071,76.468005,2025-09-19,5,Under Investigation
3205,Mysore,Theft,11.843546,76.46515,2025-04-17,10,Closed
3206,Mysore,Theft,12.012052,76.422368,2025-03-14,0,Closed
3207,Mysore,Theft,12.346818,76.187099,2025-08-15,13,Under Investigation
3208,Mysore,Theft,12.003104,76.436307,2025-12-08,9,Chargesheeted
3209,Mysore,Theft,12.031411,76.425605,2025-12-01,4,Chargesheeted
3210,Mysore,Theft,12.461202,75.988823,2025-06-26,9,Under Investigation
3211,Mysore,Theft,12.013927,76.415487,2025-12-29,15,Chargesheeted
3212,Mysore,Theft,12.341462,76.611195,2025-01-12,4,Closed
3213,Mysore,Theft,12.143321,76.4969,2025-09-10,22,Under Investigation
3214,Mysore,Theft,11.834544,76.472955,2025-03-14,2,Closed
3215,Mysore,Theft,12.350039,76.200771,2025-05-13,3,Under Investigation
3216,Mysore,Theft,12.430706,76.34295,2025-10-19,5,Under Investigation
3217,Mysore,Theft,11.823738,76.47183,2025-04-22,0,Chargesheeted
3218,Mysore,Theft,12.339817,76.20151,2025-10-21,19,Chargesheeted
3219,Mysore,Theft,12.243595,76.249917,2025-12-18,4,Closed
3220,Mysore,Theft,12.014871,76.422936,2025-05-22,19,Under Investigation
3221,Mysore,Theft,12.297597,76.896875,2025-12-03,11,Closed
3222,Mysore,Theft,12.350619,76.211149,2025-05-05,23,Closed
3223,Mysore,Theft,12.008332,76.404734,2025-03-06,8,Chargesheeted
3224,Mysore,Theft,11.821066,76.45291,2025-09-07,8,Chargesheeted
3225,Mysore,Theft,12.024577,76.415787,2025-06-14,11,Chargesheeted
3226,Mysore,Theft,11.843843,76.47232,2025-07-01,15,Closed
3227,Mysore,Theft,12.367334,76.197265,2025-03-05,2,Under Investigation
3228,Mysore,Theft,11.821547,76.479649,2025-02-06,11,Closed
3229,Mysore,Theft,12.026957,76.409116,2025-02-13,18,Chargesheeted
3230,Mysore,Theft,12.464733,75.976366,2025-11-28,18,Under Investigation
3231,Mysore,Theft,12.080736,76.269683,2025-10-07,20,Chargesheeted
3232,Mysore,Theft,12.264013,76.067393,2025-05-18,5,Closed
3233,Mysore,Theft,12.463833,75.978316,2025-10-20,7,Chargesheeted
3234,Mysore,Theft,12.353492,76.18995,2025-11-20,23,Under Investigation
3235,Mysore,Theft,11.83529,76.464953,2025-10-14,14,Under Investigation
3236,Mysore,Theft,12.352889,76.199699,2025-11-29,15,Chargesheeted
3237,Mysore,Theft,12.169372,76.306393,2025-06-15,22,Under Investigation
3238,Mysore,Theft,12.47112,75.975967,2025-05-15,1,Closed
3239,Mysore,Theft,12.353159,76.208957,2025-12-18,13,Under Investigation
3240,Mysore,Theft,12.466524,75.977362,2025-04-15,23,Closed
3241,Mysore,Theft,11.831071,76.46182,2025-11-29,8,Under Investigation
3242,Mysore,Theft,11.80065,76.353333,2025-07-22,5,Chargesheeted
3243,Mysore,Theft,12.468229,75.985346,2025-02-21,6,Under Investigation
3244,Mysore,Theft,12.472665,75.97491,2025-10-13,0,Closed
3245,Mysore,Theft,11.81955,76.477607,2025-01-29,9,Chargesheeted
3246,Mysore,Theft,12.50939,76.028524,2025-12-12,3,Under Investigation
3247,Mysore,Theft,11.996105,76.414831,2025-02-07,10,Chargesheeted
3248,Mysore,Theft,11.841722,76.469276,2025-05-04,3,Under Investigation
3249,Mysore,Theft,12.215497,76.992394,2025-10-29,17,Closed
3250,Mysore,Theft,12.466995,75.985973,2025-08-16,22,Under Investigation
3251,Mysore,Theft,12.464267,75.979898,2025-10-06,23,Closed
3252,Mysore,Theft,12.129539,76.187694,2025-11-29,10,Under Investigation
3253,Mysore,Theft,12.363813,76.193208,2025-09-01,21,Chargesheeted
3254,Mysore,Theft,12.460883,76.002014,2025-06-05,17,Under Investigation
3255,Mysore,Theft,12.016706,76.428601,2025-06-04,13,Chargesheeted
3256,Mysore,Theft,12.342171,76.197169,2025-12-17,14,Under Investigation
3257,Mysore,Theft,12.340223,76.196308,2025-04-19,11,Under Investigation
3258,Mysore,Theft,11.831112,76.47367,2025-11-30,12,Closed
3259,Mysore,Theft,12.019358,76.415181,2025-09-03,15,Closed
3260,Mysore,Theft,12.341664,76.200259,2025-05-16,7,Chargesheeted
3261,Mysore,Theft,12.119977,76.21907,2025-12-18,9,Chargesheeted
3262,Mysore,Theft,12.012467,76.422036,2025-10-16,2,Chargesheeted
3263,Mysore,Theft,12.460839,75.988996,2025-03-21,23,Under Investigation
3264,Mysore,Theft,11.818282,76.287265,2025-01-11,4,Under Investigation
3265,Mysore,Theft,12.016238,76.431745,2025-03-08,15,Closed
3266,Mysore,Theft,12.008204,76.404919,2025-07-16,8,Closed
3267,Mysore,Theft,12.470151,75.985118,2025-07-04,10,Closed
3268,Mysore,Theft,12.018217,76.415046,2025-06-18,17,Under Investigation
3269,Mysore,Theft,12.456582,75.979058,2025-09-15,9,Chargesheeted
3270,Mysore,Theft,12.457274,75.980419,2025-03-25,19,Under Investigation
3271,Mysore,Theft,11.81857,76.459294,2025-07-19,13,Chargesheeted
3272,Mysore,Theft,11.83193,76.457168,2025-09-13,0,Closed
3273,Mysore,Theft,12.240639,76.97311,2025-03-29,11,Chargesheeted
3274,Mysore,Theft,12.00791,76.422514,2025-03-21,15,Under Investigation
3275,Mysore,Theft,11.829359,76.463709,2025-01-06,0,Chargesheeted
3276,Mysore,Theft,12.475287,75.988019,2025-07-17,9,Closed
3277,Mysore,Theft,12.32218,76.002488,2025-06-05,22,Closed
3278,Mysore,Theft,12.0196,76.409636,2025-03-09,14,Closed
3279,Mysore,Theft,12.471439,75.984091,2025-12-26,13,Chargesheeted
3280,Mysore,Theft,11.824507,76.477393,2025-02-02,20,Chargesheeted
3281,Mysore,Theft,12.356921,76.203473,2025-08-21,20,Chargesheeted
3282,Mysore,Theft,12.463127,75.984739,2025-04-14,3,Closed
3283,Mysore,Theft,11.830473,76.477148,2025-03-02,12,Under Investigation
3284,Mysore,Theft,12.479997,75.980556,2025-12-07,1,Chargesheeted
3285,Mysore,Theft,12.475491,75.990033,2025-04-12,22,Under Investigation
3286,Mysore,Theft,12.02994,76.412522,2025-09-10,17,Chargesheeted
3287,Mysore,Theft,11.832949,76.475022,2025-09-17,14,Chargesheeted
3288,Mysore,Theft,12.014842,76.412565,2025-02-02,2,Under Investigation
3289,Mysore,Theft,12.033821,76.412293,2025-03-25,16,Closed
3290,Mysore,Theft,12.023105,76.426687,2025-03-05,13,Under Investigation
3291,Mysore,Theft,12.020674,76.416533,2025-10-03,0,Chargesheeted
3292,Mysore,Theft,11.829296,76.480311,2025-09-24,8,Under Investigation
3293,Mysore,Theft,12.474227,75.976337,2025-07-01,11,Chargesheeted
3294,Mysore,Theft,11.901035,76.274282,2025-06-04,23,Under Investigation
3295,Mysore,Theft,12.35617,76.198552,2025-03-13,16,Chargesheeted
3296,Mysore,Theft,12.487638,76.370916,2025-11-19,21,Chargesheeted
3297,Mysore,Theft,12.462119,75.977855,2025-06-08,18,Closed
3298,Mysore,Theft,12.018002,76.406917,2025-12-23,5,Closed
3299,Mysore,Theft,11.831866,76.46504,2025-07-24,13,Closed
3300,Mysore,Theft,12.092453,76.441934,2025-05-29,22,Chargesheeted
3301,Mysore,Theft,12.451137,75.983208,2025-06-19,2,Closed
3302,Mysore,Theft,12.150868,76.891667,2025-05-27,21,Closed
3303,Mysore,Theft,12.355821,76.197051,2025-12-07,2,Closed
3304,Mysore,Theft,12.464273,75.987932,2025-02-28,9,Chargesheeted
3305,Mysore,Theft,12.53721,76.215636,2025-01-08,1,Under Investigation
3306,Mysore,Theft,12.460002,75.981564,2025-12-12,2,Under Investigation
3307,Mysore,Theft,12.022039,76.416721,2025-08-18,9,Under Investigation
3308,Mysore,Theft,12.28187,76.272005,2025-02-26,5,Under Investigation
3309,Mysore,Theft,12.452264,75.981318,2025-09-11,9,Chargesheeted
3310,Mysore,Theft,12.467627,75.975374,2025-06-05,22,Under Investigation
3311,Mysore,Theft,12.472879,75.978898,2025-05-11,13,Chargesheeted
3312,Mysore,Theft,11.835714,76.481244,2025-09-21,20,Closed
3313,Mysore,Theft,12.007671,76.414941,2025-05-16,17,Chargesheeted
3314,Mysore,Theft,11.855978,76.465978,2025-10-24,22,Closed
3315,Mysore,Theft,12.302866,76.905629,2025-07-07,2,Closed
3316,Mysore,Theft,12.012914,76.416468,2025-10-01,1,Under Investigation
3317,Mysore,Theft,12.008928,76.416751,2025-11-19,6,Chargesheeted
3318,Mysore,Theft,12.189845,76.95108,2025-04-14,13,Under Investigation
3319,Mysore,Theft,11.966221,76.247032,2025-09-17,1,Chargesheeted
3320,Mysore,Theft,12.024027,76.405982,2025-10-20,1,Chargesheeted
3321,Mysore,Theft,12.221958,77.054913,2025-04-24,23,Under Investigation
3322,Mysore,Theft,12.032811,76.423191,2025-12-11,18,Chargesheeted
3323,Mysore,Theft,12.011743,76.416129,2025-12-08,11,Chargesheeted
3324,Mysore,Theft,12.023273,76.406669,2025-09-04,2,Closed
3325,Mysore,Theft,12.028366,76.425148,2025-04-01,17,Chargesheeted
3326,Mysore,Theft,11.992266,76.314803,2025-02-07,13,Closed
3327,Mysore,Theft,12.351708,76.202616,2025-02-07,8,Chargesheeted
3328,Mysore,Theft,12.356395,76.206895,2025-10-02,9,Closed
3329,Mysore,Theft,12.358566,76.180908,2025-11-12,4,Chargesheeted
3330,Mysore,Theft,12.477823,75.974468,2025-07-17,13,Closed
3331,Mysore,Theft,11.830503,76.452358,2025-09-16,3,Closed
3332,Mysore,Theft,12.472283,75.971312,2025-08-04,20,Chargesheeted
3333,Mysore,Theft,12.462893,76.004632,2025-07-23,11,Chargesheeted
3334,Mysore,Theft,12.011729,76.714351,2025-01-22,13,Closed
3335,Mysore,Theft,12.355328,76.212391,2025-05-01,20,Under Investigation
3336,Mysore,Theft,12.44823,75.981896,2025-08-16,2,Chargesheeted
3337,Mysore,Theft,12.349836,76.202352,2025-07-31,17,Under Investigation
3338,Mysore,Theft,12.353639,76.193647,2025-09-26,1,Under Investigation
3339,Mysore,Theft,12.013551,76.415694,2025-04-18,4,Closed
3340,Mysore,Theft,11.8508,76.476902,2025-05-23,9,Under Investigation
3341,Mysore,Theft,12.025527,76.411984,2025-02-25,8,Closed
3342,Mysore,Theft,12.213766,76.594827,2025-07-11,21,Chargesheeted
3343,Mysore,Theft,12.462081,75.987486,2025-10-04,7,Under Investigation
3344,Mysore,Theft,12.476543,75.981856,2025-06-22,16,Chargesheeted
3345,Mysore,Theft,12.348835,76.21539,2025-07-28,13,Under Investigation
3346,Mysore,Theft,12.476745,75.981068,2025-09-08,5,Under Investigation
3347,Mysore,Theft,11.829614,76.474922,2025-01-31,20,Under Investigation
3348,Mysore,Theft,11.838404,76.462204,2025-01-17,21,Closed
3349,Mysore,Theft,12.362771,76.196133,2025-12-03,21,Closed
3350,Mysore,Theft,12.337684,76.196701,2025-02-25,7,Chargesheeted
3351,Mysore,Theft,11.840955,76.46697,2025-04-09,17,Chargesheeted
3352,Mysore,Theft,12.012441,76.40992,2025-10-01,11,Chargesheeted
3353,Mysore,Theft,12.166874,76.499364,2025-10-10,19,Closed
3354,Mysore,Theft,12.341789,76.206845,2025-12-16,11,Under Investigation
3355,Mysore,Theft,12.349976,76.191903,2025-03-07,2,Closed
3356,Mysore,Theft,12.348317,76.196729,2025-05-23,4,Chargesheeted
3357,Mysore,Theft,12.469531,75.978869,2025-08-23,21,Under Investigation
3358,Mysore,Theft,12.288677,76.129484,2025-10-18,3,Under Investigation
3359,Mysore,Theft,12.350662,76.198575,2025-09-12,8,Under Investigation
3360,Mysore,Theft,12.4539,75.983346,2025-04-21,4,Chargesheeted
3361,Mysore,Theft,12.467971,75.971706,2025-11-06,9,Closed
3362,Mysore,Theft,12.348829,76.196656,2025-01-13,0,Chargesheeted
3363,Mysore,Theft,12.365079,76.167968,2025-09-10,1,Chargesheeted
3364,Mysore,Theft,11.820054,76.459432,2025-07-15,6,Chargesheeted
3365,Mysore,Theft,12.461957,75.991682,2025-08-05,23,Chargesheeted
3366,Mysore,Theft,12.063224,76.447601,2025-05-08,11,Under Investigation
3367,Mysore,Theft,12.34615,76.202234,2025-10-01,6,Chargesheeted
3368,Mysore,Theft,12.347039,76.195217,2025-04-27,1,Chargesheeted
3369,Mysore,Theft,12.011972,76.422353,2025-02-15,21,Under Investigation
3370,Mysore,Theft,12.514339,76.2824,2025-11-28,5,Chargesheeted
3371,Mysore,Theft,12.464969,75.993104,2025-07-30,14,Closed
3372,Mysore,Theft,12.49089,75.983758,2025-01-07,20,Closed
3373,Mysore,Theft,12.027434,76.417239,2025-02-19,2,Chargesheeted
3374,Mysore,Theft,12.395802,76.040085,2025-02-05,7,Chargesheeted
3375,Mysore,Theft,12.010774,76.413528,2025-12-19,20,Closed
3376,Mysore,Theft,12.456081,75.989623,2025-02-15,13,Closed
3377,Mysore,Theft,12.013562,76.415745,2025-07-13,18,Closed
3378,Mysore,Theft,11.83835,76.475461,2025-01-08,20,Closed
3379,Mysore,Theft,11.841665,76.462734,2025-05-18,2,Chargesheeted
3380,Mysore,Theft,12.466755,75.971233,2025-08-13,4,Under Investigation
3381,Mysore,Theft,12.273262,76.875263,2025-01-30,3,Under Investigation
3382,Mysore,Theft,12.473863,75.984198,2025-04-29,2,Under Investigation
3383,Mysore,Robbery,11.783941,76.373063,2025-04-26,11,Under Investigation
3384,Mysore,Robbery,12.448412,75.993712,2025-01-02,23,Under Investigation
3385,Mysore,Robbery,12.010906,76.406376,2025-08-21,23,Closed
3386,Mysore,Robbery,12.429166,76.218145,2025-08-04,19,Chargesheeted
3387,Mysore,Robbery,12.023982,76.41363,2025-10-19,3,Chargesheeted
3388,Mysore,Robbery,11.822532,76.467411,2025-06-19,10,Under Investigation
3389,Mysore,Robbery,12.47715,75.985137,2025-12-08,15,Closed
3390,Mysore,Robbery,12.006494,76.414975,2025-09-08,0,Chargesheeted
3391,Mysore,Robbery,12.431506,76.069871,2025-03-19,5,Under Investigation
3392,Mysore,Robbery,12.012119,76.420508,2025-04-07,18,Under Investigation
3393,Mysore,Robbery,12.249978,76.784036,2025-08-28,21,Closed
3394,Mysore,Robbery,12.464621,75.980353,2025-05-01,11,Closed
3395,Mysore,Robbery,12.023465,76.415921,2025-09-22,10,Chargesheeted
3396,Mysore,Robbery,12.017842,76.414195,2025-05-19,20,Chargesheeted
3397,Mysore,Robbery,12.466827,75.980345,2025-09-12,18,Under Investigation
3398,Mysore,Robbery,11.836489,76.462396,2025-09-23,0,Chargesheeted
3399,Mysore,Robbery,12.461794,75.997221,2025-09-05,10,Closed
3400,Mysore,Robbery,12.347026,76.475523,2025-01-06,14,Under Investigation
3401,Mysore,Robbery,11.843027,76.475522,2025-07-04,10,Chargesheeted
3402,Mysore,Robbery,12.342233,76.189607,2025-03-12,17,Under Investigation
3403,Mysore,Robbery,12.445003,76.190246,2025-11-05,3,Under Investigation
3404,Mysore,Robbery,11.832138,76.465888,2025-11-19,10,Chargesheeted
3405,Mysore,Robbery,12.375984,76.554783,2025-05-13,11,Closed
3406,Mysore,Robbery,12.35398,76.197988,2025-08-22,21,Chargesheeted
3407,Mysore,Robbery,12.467432,75.988682,2025-01-18,8,Under Investigation
3408,Mysore,Robbery,12.462188,75.984011,2025-05-16,18,Closed
3409,Mysore,Robbery,12.538993,76.303703,2025-06-28,0,Under Investigation
3410,Mysore,Robbery,12.463267,75.987712,2025-03-05,16,Closed
3411,Mysore,Robbery,12.474566,75.988532,2025-12-13,6,Chargesheeted
3412,Mysore,Robbery,12.086966,76.745699,2025-05-22,9,Closed
3413,Mysore,Robbery,12.026765,76.427207,2025-06-05,10,Closed
3414,Mysore,Robbery,11.826444,76.465159,2025-02-26,6,Chargesheeted
3415,Mysore,Robbery,12.016712,76.419352,2025-03-25,7,Chargesheeted
3416,Mysore,Robbery,11.816787,76.319288,2025-03-06,19,Closed
3417,Mysore,Robbery,12.027952,76.409628,2025-11-15,6,Under Investigation
3418,Mysore,Chain Snatching,12.434747,76.339442,2025-10-11,13,Under Investigation
3419,Mysore,Chain Snatching,12.017003,76.420012,2025-06-05,4,Under Investigation
3420,Mysore,Chain Snatching,12.465525,75.982307,2025-02-27,10,Chargesheeted
3421,Mysore,Chain Snatching,12.357926,76.20534,2025-02-18,13,Chargesheeted
3422,Mysore,Chain Snatching,11.832287,76.467588,2025-01-03,18,Chargesheeted
3423,Mysore,Chain Snatching,12.40203,76.517677,2025-02-18,23,Under Investigation
3424,Mysore,Chain Snatching,12.441703,76.040322,2025-10-23,16,Chargesheeted
3425,Mysore,Chain Snatching,11.820508,76.455934,2025-01-20,4,Under Investigation
3426,Mysore,Chain Snatching,11.829807,76.471172,2025-07-14,3,Closed
3427,Mysore,Chain Snatching,12.363286,76.202037,2025-04-02,18,Chargesheeted
3428,Mysore,Chain Snatching,12.473028,75.985234,2025-06-22,12,Chargesheeted
3429,Mysore,Chain Snatching,12.337715,76.187481,2025-08-11,8,Under Investigation
3430,Mysore,Chain Snatching,12.453712,75.967425,2025-10-29,22,Closed
3431,Mysore,Chain Snatching,12.36383,76.435697,2025-07-01,0,Under Investigation
3432,Mysore,Chain Snatching,12.01788,76.401277,2025-05-30,5,Closed
3433,Mysore,Chain Snatching,11.842634,76.469213,2025-12-28,13,Closed
3434,Mysore,Chain Snatching,11.845681,76.460177,2025-01-21,19,Closed
3435,Mysore,Chain Snatching,12.026864,76.429788,2025-06-05,6,Closed
3436,Mysore,Chain Snatching,11.821294,76.469061,2025-01-10,8,Chargesheeted
3437,Mysore,Chain Snatching,12.103759,76.642591,2025-04-05,20,Under Investigation
3438,Mysore,Chain Snatching,12.348154,76.206554,2025-05-05,4,Closed
3439,Mysore,Chain Snatching,11.836762,76.470911,2025-05-23,20,Chargesheeted
3440,Mysore,Chain Snatching,12.47336,75.989126,2025-01-08,9,Chargesheeted
3441,Mysore,Chain Snatching,12.357686,76.19959,2025-07-26,17,Closed
3442,Mysore,Chain Snatching,11.831725,76.472234,2025-01-11,13,Under Investigation
3443,Mysore,Burglary,12.462781,75.976323,2025-02-05,2,Chargesheeted
3444,Mysore,Burglary,12.355433,76.194517,2025-12-23,7,Closed
3445,Mysore,Burglary,12.344497,76.192927,2025-07-11,7,Closed
3446,Mysore,Burglary,12.020684,76.417944,2025-03-07,2,Closed
3447,Mysore,Burglary,11.826997,76.46469,2025-08-08,12,Closed
3448,Mysore,Burglary,11.839241,76.463304,2025-09-29,0,Closed
3449,Mysore,Burglary,12.465434,75.980361,2025-02-16,11,Under Investigation
3450,Mysore,Burglary,12.085594,76.717439,2025-12-05,10,Closed
3451,Mysore,Burglary,12.090025,76.242441,2025-08-31,4,Chargesheeted
3452,Mysore,Burglary,12.353137,76.219138,2025-06-01,22,Under Investigation
3453,Mysore,Burglary,12.460191,75.986776,2025-03-21,1,Chargesheeted
3454,Mysore,Burglary,11.831624,76.462978,2025-07-30,21,Under Investigation
3455,Mysore,Burglary,11.826313,76.475421,2025-02-19,11,Chargesheeted
3456,Mysore,Burglary,11.839074,76.454082,2025-05-10,19,Closed
3457,Mysore,Burglary,12.431817,75.992244,2025-05-26,17,Closed
3458,Mysore,Burglary,12.02658,76.423529,2025-02-07,23,Under Investigation
3459,Mysore,Burglary,12.360102,76.180478,2025-01-10,21,Chargesheeted
3460,Mysore,Burglary,12.468594,75.977685,2025-04-07,17,Closed
3461,Mysore,Burglary,12.015786,76.406771,2025-12-09,6,Under Investigation
3462,Mysore,Burglary,12.39243,76.421727,2025-02-02,18,Under Investigation
3463,Mysore,Burglary,12.047817,76.81249,2025-05-30,13,Closed
3464,Mysore,Burglary,11.839775,76.473675,2025-07-19,10,Under Investigation
3465,Mysore,Burglary,12.348233,76.213291,2025-01-10,13,Under Investigation
3466,Mysore,Burglary,11.843274,76.461005,2025-03-23,19,Under Investigation
3467,Mysore,Burglary,11.841294,76.460637,2025-09-14,11,Under Investigation
3468,Mysore,Burglary,12.36823,76.1967,2025-01-25,6,Chargesheeted
3469,Mysore,Burglary,12.016989,76.409587,2025-02-01,0,Closed
3470,Mysore,Burglary,12.343935,76.188938,2025-08-29,12,Under Investigation
3471,Mysore,Burglary,11.838288,76.468411,2025-12-17,11,Chargesheeted
3472,Mysore,Burglary,12.478344,75.986324,2025-10-01,20,Under Investigation
3473,Mysore,Burglary,12.008845,76.418067,2025-11-19,2,Closed
3474,Mysore,Burglary,12.452471,75.98205,2025-04-22,17,Closed
3475,Mysore,Burglary,12.029987,76.411321,2025-08-22,20,Chargesheeted
3476,Mysore,Burglary,12.353314,76.202996,2025-08-12,18,Under Investigation
3477,Mysore,Burglary,11.951616,76.368464,2025-08-05,3,Chargesheeted
3478,Mysore,Burglary,12.343868,76.196108,2025-11-30,11,Closed
3479,Mysore,Burglary,12.309264,76.216641,2025-10-27,12,Chargesheeted
3480,Mysore,Burglary,12.352295,76.210002,2025-05-23,21,Closed
3481,Mysore,Burglary,12.348804,76.192328,2025-05-23,14,Chargesheeted
3482,Mysore,Burglary,11.838858,76.470048,2025-02-14,2,Closed
3483,Mysore,Burglary,12.026939,76.423749,2025-11-16,17,Closed
3484,Mysore,Burglary,11.830179,76.462723,2025-09-26,9,Closed
3485,Mysore,Burglary,11.831887,76.4728,2025-08-02,0,Chargesheeted
3486,Mysore,Burglary,11.893283,76.481857,2025-04-18,14,Under Investigation
3487,Mysore,Burglary,12.021843,76.414924,2025-01-17,8,Under Investigation
3488,Mysore,Burglary,11.849637,76.463093,2025-11-23,21,Closed
3489,Mysore,Burglary,12.473633,75.980934,2025-04-26,10,Under Investigation
3490,Mysore,Burglary,12.458024,75.985113,2025-08-19,13,Under Investigation
3491,Mysore,Burglary,11.839528,76.467609,2025-10-27,17,Chargesheeted
3492,Mysore,Burglary,12.016723,76.415022,2025-04-03,21,Under Investigation
3493,Mysore,Burglary,12.479673,75.97204,2025-07-10,11,Chargesheeted
3494,Mysore,Burglary,12.034157,76.294441,2025-10-21,4,Closed
3495,Mysore,Burglary,12.034846,76.414611,2025-02-04,6,Closed
3496,Mysore,Burglary,12.481022,75.973702,2025-04-08,20,Chargesheeted
3497,Mysore,Burglary,12.448822,76.066744,2025-09-26,6,Chargesheeted
3498,Mysore,Burglary,12.473233,75.986431,2025-04-13,16,Under Investigation
3499,Mysore,Burglary,12.459038,75.992609,2025-03-17,8,Under Investigation
3500,Mysore,Burglary,11.84035,76.452715,2025-11-14,16,Chargesheeted
3501,Mysore,Burglary,12.471653,75.981271,2025-12-07,8,Under Investigation
3502,Mysore,Burglary,12.349073,76.184986,2025-04-29,1,Closed
3503,Mysore,Assault,12.300819,76.64113,2025-10-28,7,Under Investigation
3504,Mysore,Assault,12.019857,76.41097,2025-11-27,6,Closed
3505,Mysore,Assault,12.012773,76.419973,2025-11-15,5,Chargesheeted
3506,Mysore,Assault,12.467836,75.9924,2025-02-09,5,Chargesheeted
3507,Mysore,Assault,12.465441,75.979105,2025-02-01,0,Chargesheeted
3508,Mysore,Assault,11.834289,76.472389,2025-04-27,15,Closed
3509,Mysore,Assault,12.329997,76.904195,2025-04-11,5,Closed
3510,Mysore,Assault,11.826671,76.458957,2025-09-14,20,Closed
3511,Mysore,Assault,11.828662,76.464184,2025-11-02,22,Closed
3512,Mysore,Assault,12.472854,75.984591,2025-10-14,13,Closed
3513,Mysore,Assault,12.104098,76.95573,2025-12-18,3,Under Investigation
3514,Mysore,Assault,12.018249,76.403783,2025-01-27,2,Closed
3515,Mysore,Assault,11.823222,76.469622,2025-04-02,17,Under Investigation
3516,Mysore,Assault,12.278231,76.640088,2025-08-20,15,Closed
3517,Mysore,Assault,12.212448,76.18194,2025-09-22,19,Chargesheeted
3518,Mysore,Assault,12.466567,75.974627,2025-03-12,10,Chargesheeted
3519,Mysore,Assault,12.487829,75.981106,2025-08-04,1,Closed
3520,Mysore,Assault,12.267868,76.815271,2025-04-26,17,Chargesheeted
3521,Mysore,Assault,11.823687,76.470585,2025-12-03,8,Chargesheeted
3522,Mysore,Assault,11.837163,76.468439,2025-10-04,2,Closed
3523,Mysore,Assault,12.470708,75.980844,2025-10-05,8,Chargesheeted
3524,Mysore,Assault,12.315197,76.243427,2025-04-30,5,Chargesheeted
3525,Mysore,Assault,12.476968,75.993916,2025-02-23,21,Closed
3526,Mysore,Assault,12.461153,75.984418,2025-11-28,22,Closed
3527,Mysore,Assault,12.463053,75.976654,2025-03-30,21,Under Investigation
3528,Mysore,Assault,12.548201,76.026528,2025-08-05,13,Closed
3529,Mysore,Assault,11.8266,76.468819,2025-03-24,21,Chargesheeted
3530,Mysore,Assault,12.015723,76.417056,2025-07-21,19,Closed
3531,Mysore,Assault,12.368025,76.839057,2025-12-18,13,Chargesheeted
3532,Mysore,Assault,12.030656,76.4135,2025-11-28,14,Chargesheeted
3533,Mysore,Assault,11.835155,76.465424,2025-04-11,11,Closed
3534,Mysore,Assault,11.833556,76.46225,2025-06-04,12,Closed
3535,Mysore,Assault,12.201619,76.530059,2025-07-19,18,Closed
3536,Mysore,Assault,11.838009,76.466055,2025-09-05,16,Closed
3537,Mysore,Assault,11.831803,76.451429,2025-12-10,3,Chargesheeted
3538,Mysore,Assault,12.026384,76.420605,2025-07-15,22,Under Investigation
3539,Mysore,Assault,12.46857,75.978739,2025-07-17,4,Chargesheeted
3540,Mysore,Assault,12.342434,76.198311,2025-12-15,22,Chargesheeted
3541,Mysore,Assault,11.837753,76.476158,2025-04-15,2,Under Investigation
3542,Mysore,Assault,12.470093,75.965037,2025-06-15,2,Chargesheeted
3543,Mysore,Assault,12.455752,75.977118,2025-08-03,7,Under Investigation
3544,Mysore,Assault,12.377572,76.48084,2025-11-01,13,Chargesheeted
3545,Mysore,Assault,11.829316,76.465281,2025-06-12,8,Under Investigation
3546,Mysore,Assault,12.459014,75.981956,2025-09-23,20,Closed
3547,Mysore,Assault,12.47182,75.972908,2025-10-05,21,Closed
3548,Mysore,Assault,12.014763,76.409043,2025-05-12,10,Chargesheeted
