CSID,CaseMasterID,csdate,cstype,PolicePersonID
1908,1908,2025-06-20 11:30:00,C,11
1909,1909,2025-05-08 11:30:00,C,12
1910,1910,2025-03-19 11:30:00,A,13
1911,1911,2025-09-05 11:30:00,A,14
1912,1912,2025-04-23 11:30:00,A,13
1913,1913,2025-09-24 11:30:00,C,14
1914,1914,2025-03-18 11:30:00,A,13
1915,1915,2025-07-01 11:30:00,C,14
1916,1916,2025-11-08 11:30:00,A,13
1917,1917,2025-07-03 11:30:00,B,14
1918,1918,2025-07-25 11:30:00,A,13
1919,1919,2025-12-02 11:30:00,C,14
1920,1920,2025-09-21 11:30:00,A,13
1921,1921,2025-11-15 11:30:00,C,14
1922,1922,2025-08-19 11:30:00,C,13
1923,1923,2025-11-19 11:30:00,A,14
1924,1924,2025-04-22 11:30:00,A,13
1925,1925,2025-07-06 11:30:00,B,14
1926,1926,2025-11-27 11:30:00,B,13
1927,1927,2025-09-04 11:30:00,C,14
1928,1928,2025-10-04 11:30:00,C,13
1929,1929,2025-05-03 11:30:00,A,14
1930,1930,2025-08-20 11:30:00,C,13
1931,1931,2025-10-13 11:30:00,A,14
1932,1932,2025-10-08 11:30:00,A,13
1933,1933,2025-04-28 11:30:00,C,14
1934,1934,2025-11-19 11:30:00,A,13
1935,1935,2025-08-19 11:30:00,B,14
1936,1936,2025-08-05 11:30:00,C,13
1937,1937,2025-08-05 11:30:00,C,14
1938,1938,2025-12-30 11:30:00,A,13
1939,1939,2025-09-13 11:30:00,C,14
1940,1940,2025-04-28 11:30:00,C,13
1941,1941,2025-10-31 11:30:00,A,14
1942,1942,2025-10-29 11:30:00,A,13
1943,1943,2025-06-25 11:30:00,A,14
1944,1944,2025-04-07 11:30:00,B,13
1945,1945,2025-04-01 11:30:00,B,14
1946,1946,2025-10-15 11:30:00,A,13
1947,1947,2025-05-28 11:30:00,A,14
1948,1948,2025-11-01 11:30:00,C,13
1949,1949,2026-02-17 11:30:00,A,14
1950,1950,2025-07-30 11:30:00,A,13
1951,1951,2025-07-06 11:30:00,A,14
1952,1952,2025-10-15 11:30:00,C,13
1953,1953,2025-01-26 11:30:00,A,14
1954,1954,2025-07-11 11:30:00,A,13
1955,1955,2025-12-30 11:30:00,C,14
1956,1956,2025-12-03 11:30:00,B,13
1957,1957,2025-09-19 11:30:00,C,14
1958,1958,2025-10-05 11:30:00,C,13
1959,1959,2025-04-13 11:30:00,A,14
1960,1960,2025-07-20 11:30:00,A,13
1961,1961,2025-09-02 11:30:00,C,14
1962,1962,2025-02-19 11:30:00,A,13
1963,1963,2025-05-19 11:30:00,C,14
1964,1964,2025-05-09 11:30:00,A,13
1965,1965,2026-01-06 11:30:00,B,14
1966,1966,2026-01-02 11:30:00,C,13
1967,1967,2025-10-22 11:30:00,C,14
1968,1968,2025-09-05 11:30:00,B,13
1969,1969,2025-05-30 11:30:00,A,14
1970,1970,2025-05-02 11:30:00,C,13
1971,1971,2025-06-20 11:30:00,A,14
1972,1972,2025-11-13 11:30:00,C,13
1973,1973,2026-01-10 11:30:00,A,14
1974,1974,2025-06-17 11:30:00,A,13
1975,1975,2026-02-06 11:30:00,C,14
1976,1976,2025-06-02 11:30:00,A,13
1977,1977,2025-12-04 11:30:00,A,14
1978,1978,2025-03-31 11:30:00,A,13
1979,1979,2025-07-21 11:30:00,C,14
1980,1980,2025-10-15 11:30:00,A,13
1981,1981,2025-07-31 11:30:00,C,14
1982,1982,2025-12-27 11:30:00,A,13
1983,1983,2025-10-03 11:30:00,A,14
1984,1984,2025-02-24 11:30:00,C,13
1985,1985,2025-11-16 11:30:00,C,14
1986,1986,2025-10-03 11:30:00,C,13
1987,1987,2025-08-17 11:30:00,A,14
1988,1988,2025-06-06 11:30:00,A,13
1989,1989,2025-08-04 11:30:00,C,14
1990,1990,2025-09-03 11:30:00,A,13
1991,1991,2026-01-24 11:30:00,C,14
1992,1992,2025-09-02 11:30:00,B,13
1993,1993,2025-07-15 11:30:00,A,14
1994,1994,2025-05-17 11:30:00,A,13
1995,1995,2025-12-27 11:30:00,B,14
1996,1996,2025-06-06 11:30:00,C,13
1997,1997,2025-09-25 11:30:00,A,14
1998,1998,2025-06-03 11:30:00,C,13
1999,1999,2025-05-09 11:30:00,C,14
2000,2000,2025-06-21 11:30:00,A,13
2001,2001,2026-01-12 11:30:00,A,14
2002,2002,2025-04-08 11:30:00,A,13
2003,2003,2025-04-09 11:30:00,A,14
2004,2004,2025-10-20 11:30:00,A,13
2005,2005,2026-01-01 11:30:00,B,14
2006,2006,2025-12-15 11:30:00,C,13
2007,2007,2026-02-08 11:30:00,C,14
2008,2008,2025-03-27 11:30:00,C,13
2009,2009,2025-06-02 11:30:00,A,14
2010,2010,2025-07-12 11:30:00,B,13
2011,2011,2025-11-08 11:30:00,A,14
2012,2012,2025-10-17 11:30:00,A,13
2013,2013,2025-01-25 11:30:00,A,14
2014,2014,2025-05-09 11:30:00,C,13
2015,2015,2025-03-19 11:30:00,B,14
2016,2016,2026-01-16 11:30:00,C,13
2017,2017,2025-04-20 11:30:00,A,14
2018,2018,2025-09-30 11:30:00,C,13
2019,2019,2025-10-04 11:30:00,A,14
2020,2020,2025-11-23 11:30:00,C,13
2021,2021,2025-08-21 11:30:00,C,14
2022,2022,2025-11-19 11:30:00,B,13
2023,2023,2025-11-09 11:30:00,C,14
2024,2024,2025-05-13 11:30:00,C,13
2025,2025,2025-05-02 11:30:00,B,14
2026,2026,2025-04-07 11:30:00,C,13
2027,2027,2025-02-24 11:30:00,C,14
2028,2028,2025-07-16 11:30:00,C,13
2029,2029,2025-10-15 11:30:00,C,14
2030,2030,2025-04-10 11:30:00,C,13
2031,2031,2025-06-28 11:30:00,B,14
2032,2032,2025-02-06 11:30:00,A,13
2033,2033,2025-02-27 11:30:00,A,14
2034,2034,2025-03-17 11:30:00,A,13
2035,2035,2025-06-24 11:30:00,B,14
2036,2036,2025-10-24 11:30:00,C,13
2037,2037,2025-11-11 11:30:00,C,14
2038,2038,2026-01-29 11:30:00,A,13
2039,2039,2026-01-12 11:30:00,C,14
2040,2040,2025-02-24 11:30:00,A,13
2041,2041,2026-01-27 11:30:00,C,14
2042,2042,2026-01-23 11:30:00,A,13
2043,2043,2026-02-07 11:30:00,A,14
2044,2044,2025-03-16 11:30:00,A,13
2045,2045,2026-01-09 11:30:00,C,14
2046,2046,2025-05-23 11:30:00,A,13
2047,2047,2025-03-15 11:30:00,C,14
2048,2048,2025-02-25 11:30:00,C,13
2049,2049,2025-10-24 11:30:00,A,14
2050,2050,2025-03-26 11:30:00,A,13
2051,2051,2026-01-08 11:30:00,A,14
2052,2052,2025-05-31 11:30:00,A,13
2053,2053,2025-04-01 11:30:00,C,14
2054,2054,2026-02-22 11:30:00,C,13
2055,2055,2025-10-02 11:30:00,B,14
2056,2056,2025-09-11 11:30:00,C,13
2057,2057,2025-10-12 11:30:00,C,14
2058,2058,2025-07-08 11:30:00,A,15
2059,2059,2025-08-02 11:30:00,C,16
2060,2060,2025-10-08 11:30:00,A,15
2061,2061,2025-07-28 11:30:00,A,16
2062,2062,2025-12-11 11:30:00,C,15
2063,2063,2026-02-17 11:30:00,A,16
2064,2064,2025-08-19 11:30:00,B,15
2065,2065,2025-06-26 11:30:00,A,16
2066,2066,2025-04-28 11:30:00,C,15
2067,2067,2025-11-19 11:30:00,A,16
2068,2068,2025-12-23 11:30:00,C,15
2069,2069,2025-03-25 11:30:00,C,16
2070,2070,2025-03-17 11:30:00,A,15
2071,2071,2025-11-21 11:30:00,C,16
2072,2072,2025-04-06 11:30:00,A,15
2073,2073,2025-12-12 11:30:00,A,16
2074,2074,2025-12-23 11:30:00,A,15
2075,2075,2025-09-05 11:30:00,C,16
2076,2076,2026-01-16 11:30:00,A,15
2077,2077,2025-07-26 11:30:00,A,16
2078,2078,2025-06-08 11:30:00,C,15
2079,2079,2025-04-21 11:30:00,A,16
2080,2080,2025-04-28 11:30:00,A,15
2081,2081,2025-06-01 11:30:00,C,16
2082,2082,2025-08-08 11:30:00,A,15
2083,2083,2025-11-24 11:30:00,C,16
2084,2084,2025-05-13 11:30:00,A,15
2085,2085,2025-05-16 11:30:00,B,16
2086,2086,2025-05-26 11:30:00,A,15
2087,2087,2025-09-15 11:30:00,C,16
2088,2088,2025-09-13 11:30:00,C,15
2089,2089,2025-11-12 11:30:00,C,16
2090,2090,2025-08-01 11:30:00,A,15
2091,2091,2025-06-13 11:30:00,A,16
2092,2092,2025-02-10 11:30:00,A,15
2093,2093,2025-09-10 11:30:00,C,16
2094,2094,2025-02-13 11:30:00,A,15
2095,2095,2026-01-04 11:30:00,C,16
2096,2096,2026-02-01 11:30:00,C,15
2097,2097,2025-10-01 11:30:00,C,16
2098,2098,2025-06-16 11:30:00,A,15
2099,2099,2025-08-21 11:30:00,A,16
2100,2100,2025-05-01 11:30:00,B,15
2101,2101,2025-02-12 11:30:00,A,16
2102,2102,2026-01-15 11:30:00,A,15
2103,2103,2025-04-03 11:30:00,B,16
2104,2104,2025-12-08 11:30:00,A,15
2105,2105,2025-07-19 11:30:00,A,16
2106,2106,2025-07-15 11:30:00,B,15
2107,2107,2025-07-27 11:30:00,C,16
2108,2108,2025-04-07 11:30:00,A,15
2109,2109,2025-07-07 11:30:00,C,16
2110,2110,2025-12-29 11:30:00,A,15
2111,2111,2025-09-13 11:30:00,A,16
2112,2112,2025-10-31 11:30:00,A,15
2113,2113,2025-10-09 11:30:00,C,16
2114,2114,2026-02-12 11:30:00,A,15
2115,2115,2025-03-23 11:30:00,B,16
2116,2116,2025-07-16 11:30:00,C,15
2117,2117,2025-12-05 11:30:00,C,16
2118,2118,2025-12-08 11:30:00,A,15
2119,2119,2025-09-10 11:30:00,A,16
2120,2120,2025-07-20 11:30:00,C,15
2121,2121,2025-04-07 11:30:00,A,16
2122,2122,2026-02-01 11:30:00,C,15
2123,2123,2025-09-14 11:30:00,A,16
2124,2124,2025-09-15 11:30:00,A,15
2125,2125,2025-05-18 11:30:00,A,16
2126,2126,2025-12-08 11:30:00,A,15
2127,2127,2025-04-26 11:30:00,B,16
2128,2128,2026-01-04 11:30:00,A,15
2129,2129,2025-05-08 11:30:00,C,16
2130,2130,2025-07-26 11:30:00,A,15
2131,2131,2025-10-10 11:30:00,A,16
2132,2132,2025-10-18 11:30:00,A,15
2133,2133,2026-03-01 11:30:00,A,16
2134,2134,2025-09-02 11:30:00,A,15
2135,2135,2025-03-11 11:30:00,A,16
2136,2136,2025-02-10 11:30:00,A,15
2137,2137,2025-12-08 11:30:00,A,16
2138,2138,2025-01-27 11:30:00,A,15
2139,2139,2025-03-25 11:30:00,A,18
2140,2140,2025-05-26 11:30:00,C,17
2141,2141,2025-11-18 11:30:00,A,18
2142,2142,2025-08-30 11:30:00,A,17
2143,2143,2025-07-05 11:30:00,C,18
2144,2144,2025-10-31 11:30:00,C,17
2145,2145,2025-03-18 11:30:00,A,18
2146,2146,2025-02-05 11:30:00,C,17
2147,2147,2025-12-14 11:30:00,C,18
2148,2148,2025-08-30 11:30:00,A,17
2149,2149,2025-10-21 11:30:00,A,18
2150,2150,2026-01-07 11:30:00,C,17
2151,2151,2025-04-18 11:30:00,A,18
2152,2152,2025-07-26 11:30:00,A,17
2153,2153,2025-08-20 11:30:00,C,18
2154,2154,2025-04-20 11:30:00,A,17
2155,2155,2025-07-10 11:30:00,A,18
2156,2156,2025-11-10 11:30:00,A,17
2157,2157,2026-01-10 11:30:00,C,18
2158,2158,2025-11-30 11:30:00,C,17
2159,2159,2025-07-17 11:30:00,C,18
2160,2160,2025-07-16 11:30:00,A,17
2161,2161,2025-11-29 11:30:00,C,18
2162,2162,2025-08-24 11:30:00,C,17
2163,2163,2026-01-18 11:30:00,B,18
2164,2164,2026-01-28 11:30:00,A,17
2165,2165,2025-07-16 11:30:00,C,18
2166,2166,2025-12-26 11:30:00,A,17
2167,2167,2025-09-13 11:30:00,C,18
2168,2168,2025-02-22 11:30:00,C,17
2169,2169,2025-05-11 11:30:00,A,18
2170,2170,2026-01-06 11:30:00,A,17
2171,2171,2025-08-05 11:30:00,A,18
2172,2172,2025-07-02 11:30:00,A,17
2173,2173,2025-06-25 11:30:00,C,18
2174,2174,2025-06-13 11:30:00,A,17
2175,2175,2025-12-19 11:30:00,B,18
2176,2176,2025-05-16 11:30:00,C,17
2177,2177,2025-08-08 11:30:00,A,18
2178,2178,2026-01-27 11:30:00,B,17
2179,2179,2025-10-11 11:30:00,A,18
2180,2180,2025-12-04 11:30:00,A,17
2181,2181,2025-11-01 11:30:00,B,18
2182,2182,2025-12-30 11:30:00,A,17
2183,2183,2025-09-05 11:30:00,A,18
2184,2184,2025-12-15 11:30:00,B,17
2185,2185,2025-07-27 11:30:00,B,18
2186,2186,2025-11-01 11:30:00,A,17
2187,2187,2025-07-05 11:30:00,C,18
2188,2188,2026-01-23 11:30:00,C,17
2189,2189,2025-08-13 11:30:00,C,18
2190,2190,2025-07-23 11:30:00,B,17
2191,2191,2025-08-18 11:30:00,C,18
2192,2192,2025-09-15 11:30:00,A,17
2193,2193,2025-12-20 11:30:00,B,18
2194,2194,2025-04-12 11:30:00,A,17
2195,2195,2026-02-28 11:30:00,A,18
2196,2196,2025-05-22 11:30:00,A,17
2197,2197,2025-06-23 11:30:00,A,18
2198,2198,2025-10-06 11:30:00,A,17
2199,2199,2025-08-24 11:30:00,B,18
2200,2200,2025-11-14 11:30:00,C,17
2201,2201,2026-01-04 11:30:00,A,18
2202,2202,2025-04-21 11:30:00,A,17
2203,2203,2025-10-17 11:30:00,A,18
2204,2204,2025-08-05 11:30:00,C,17
2205,2205,2026-01-13 11:30:00,B,18
2206,2206,2025-05-23 11:30:00,A,17
2207,2207,2025-12-07 11:30:00,A,18
2208,2208,2025-05-19 11:30:00,A,17
2209,2209,2025-05-25 11:30:00,C,18
2210,2210,2025-03-02 11:30:00,A,17
2211,2211,2025-08-24 11:30:00,A,18
2212,2212,2026-01-27 11:30:00,A,17
2213,2213,2025-11-24 11:30:00,A,18
2214,2214,2025-05-01 11:30:00,B,17
2215,2215,2025-08-05 11:30:00,B,18
2216,2216,2025-04-22 11:30:00,C,17
2217,2217,2025-05-07 11:30:00,B,18
2218,2218,2025-11-20 11:30:00,C,17
2219,2219,2025-12-09 11:30:00,C,18
2220,2220,2025-07-27 11:30:00,B,17
2221,2221,2025-11-19 11:30:00,C,18
2222,2222,2025-10-15 11:30:00,A,17
2223,2223,2025-05-29 11:30:00,B,18
2224,2224,2025-05-09 11:30:00,A,17
2225,2225,2025-12-08 11:30:00,C,18
2226,2226,2025-03-04 11:30:00,B,17
2227,2227,2025-05-24 11:30:00,C,18
2228,2228,2025-04-11 11:30:00,C,17
2229,2229,2025-12-17 11:30:00,C,18
2230,2230,2025-11-06 11:30:00,A,17
2231,2231,2026-02-06 11:30:00,A,20
2232,2232,2025-02-25 11:30:00,A,19
2233,2233,2025-03-20 11:30:00,A,20
2234,2234,2025-09-17 11:30:00,A,19
2235,2235,2025-12-26 11:30:00,B,20
2236,2236,2025-09-12 11:30:00,C,19
2237,2237,2025-06-18 11:30:00,C,20
2238,2238,2025-09-05 11:30:00,C,19
2239,2239,2025-05-20 11:30:00,C,20
2240,2240,2025-04-21 11:30:00,A,19
2241,2241,2025-10-29 11:30:00,A,20
2242,2242,2025-10-06 11:30:00,A,19
2243,2243,2025-09-08 11:30:00,A,20
2244,2244,2026-03-02 11:30:00,A,19
2245,2245,2025-09-12 11:30:00,A,20
2246,2246,2025-10-05 11:30:00,C,19
2247,2247,2025-03-23 11:30:00,A,20
2248,2248,2025-03-26 11:30:00,C,19
2249,2249,2025-11-03 11:30:00,A,20
2250,2250,2025-03-25 11:30:00,A,19
2251,2251,2025-08-10 11:30:00,A,20
2252,2252,2025-05-27 11:30:00,C,19
2253,2253,2025-12-28 11:30:00,A,20
2254,2254,2026-02-26 11:30:00,C,19
2255,2255,2025-10-20 11:30:00,C,20
2256,2256,2025-07-12 11:30:00,A,19
2257,2257,2025-10-17 11:30:00,A,20
2258,2258,2025-03-27 11:30:00,A,19
2259,2259,2026-01-15 11:30:00,C,20
2260,2260,2025-11-25 11:30:00,C,19
2261,2261,2025-06-26 11:30:00,A,20
2262,2262,2025-08-10 11:30:00,A,19
2263,2263,2025-03-18 11:30:00,C,20
2264,2264,2025-05-04 11:30:00,C,19
2265,2265,2025-10-24 11:30:00,B,20
2266,2266,2025-06-12 11:30:00,C,19
2267,2267,2025-01-30 11:30:00,C,20
2268,2268,2025-02-24 11:30:00,B,19
2269,2269,2025-12-04 11:30:00,A,20
2270,2270,2025-10-09 11:30:00,C,19
2271,2271,2025-10-17 11:30:00,A,20
2272,2272,2025-05-17 11:30:00,C,19
2273,2273,2025-08-09 11:30:00,A,20
2274,2274,2025-05-22 11:30:00,A,19
2275,2275,2025-02-08 11:30:00,C,20
2276,2276,2025-10-04 11:30:00,A,19
2277,2277,2025-10-02 11:30:00,C,20
2278,2278,2025-12-30 11:30:00,C,19
2279,2279,2025-04-06 11:30:00,C,20
2280,2280,2025-04-22 11:30:00,A,19
2281,2281,2025-02-27 11:30:00,A,20
2282,2282,2025-12-25 11:30:00,A,19
2283,2283,2025-06-04 11:30:00,B,20
2284,2284,2026-02-08 11:30:00,C,19
2285,2285,2025-03-03 11:30:00,C,20
2286,2286,2025-07-21 11:30:00,A,19
2287,2287,2025-12-08 11:30:00,C,20
2288,2288,2025-11-25 11:30:00,A,19
2289,2289,2026-01-05 11:30:00,B,20
2290,2290,2025-11-15 11:30:00,A,19
2291,2291,2025-03-05 11:30:00,A,20
2292,2292,2025-08-04 11:30:00,A,19
2293,2293,2025-08-15 11:30:00,C,20
2294,2294,2025-05-29 11:30:00,A,19
2295,2295,2025-04-29 11:30:00,B,20
2296,2296,2025-05-25 11:30:00,A,19
2297,2297,2025-04-27 11:30:00,C,20
2298,2298,2026-01-11 11:30:00,B,19
2299,2299,2025-10-08 11:30:00,C,20
2300,2300,2025-09-17 11:30:00,A,19
2301,2301,2026-01-08 11:30:00,A,20
2302,2302,2025-04-19 11:30:00,A,19
2303,2303,2025-09-01 11:30:00,C,20
2304,2304,2026-03-02 11:30:00,A,19
2305,2305,2026-02-08 11:30:00,A,20
2306,2306,2025-11-09 11:30:00,C,19
2307,2307,2025-08-25 11:30:00,A,20
2308,2308,2025-05-20 11:30:00,C,19
2309,2309,2025-06-02 11:30:00,A,20
2310,2310,2025-06-27 11:30:00,B,19
2311,2311,2025-09-16 11:30:00,C,20
2312,2312,2025-06-30 11:30:00,A,21
2313,2313,2025-11-02 11:30:00,B,22
2314,2314,2025-04-22 11:30:00,A,21
2315,2315,2025-07-13 11:30:00,C,22
2316,2316,2025-03-17 11:30:00,A,21
2317,2317,2026-01-24 11:30:00,A,22
2318,2318,2025-12-21 11:30:00,C,21
2319,2319,2025-05-28 11:30:00,A,22
2320,2320,2025-05-23 11:30:00,C,21
2321,2321,2025-08-06 11:30:00,C,22
2322,2322,2025-10-10 11:30:00,A,21
2323,2323,2025-10-24 11:30:00,A,22
2324,2324,2025-12-14 11:30:00,C,21
2325,2325,2025-07-20 11:30:00,B,22
2326,2326,2025-11-19 11:30:00,A,21
2327,2327,2025-11-18 11:30:00,A,22
2328,2328,2025-02-27 11:30:00,B,21
2329,2329,2025-06-17 11:30:00,C,22
2330,2330,2025-11-20 11:30:00,A,21
2331,2331,2025-08-21 11:30:00,B,22
2332,2332,2025-05-10 11:30:00,C,21
2333,2333,2025-01-31 11:30:00,A,22
2334,2334,2025-06-28 11:30:00,A,21
2335,2335,2025-02-07 11:30:00,C,22
2336,2336,2025-06-01 11:30:00,A,21
2337,2337,2025-10-24 11:30:00,A,22
2338,2338,2025-03-21 11:30:00,C,21
2339,2339,2025-05-03 11:30:00,C,22
2340,2340,2025-09-26 11:30:00,A,21
2341,2341,2025-10-23 11:30:00,A,22
2342,2342,2025-11-27 11:30:00,A,21
2343,2343,2025-05-27 11:30:00,B,22
2344,2344,2025-12-11 11:30:00,C,21
2345,2345,2026-02-05 11:30:00,C,22
2346,2346,2025-12-26 11:30:00,A,21
2347,2347,2025-04-25 11:30:00,A,22
2348,2348,2025-11-28 11:30:00,A,21
2349,2349,2025-07-21 11:30:00,C,22
2350,2350,2025-08-06 11:30:00,C,21
2351,2351,2025-08-11 11:30:00,C,22
2352,2352,2025-08-15 11:30:00,B,21
2353,2353,2025-03-28 11:30:00,A,22
2354,2354,2025-03-30 11:30:00,C,21
2355,2355,2025-05-28 11:30:00,B,22
2356,2356,2025-12-21 11:30:00,C,21
2357,2357,2025-05-12 11:30:00,C,22
2358,2358,2025-05-02 11:30:00,C,21
2359,2359,2025-04-20 11:30:00,C,22
2360,2360,2026-02-22 11:30:00,A,21
2361,2361,2025-08-03 11:30:00,A,22
2362,2362,2025-11-17 11:30:00,C,21
2363,2363,2025-09-03 11:30:00,A,22
2364,2364,2025-10-30 11:30:00,A,21
2365,2365,2025-07-24 11:30:00,B,22
2366,2366,2025-06-29 11:30:00,C,21
2367,2367,2025-07-05 11:30:00,A,22
2368,2368,2026-01-28 11:30:00,C,21
2369,2369,2025-05-09 11:30:00,A,22
2370,2370,2025-08-16 11:30:00,A,21
2371,2371,2025-06-16 11:30:00,C,22
2372,2372,2025-12-28 11:30:00,C,21
2373,2373,2025-10-24 11:30:00,B,22
2374,2374,2025-07-22 11:30:00,C,21
2375,2375,2025-12-15 11:30:00,A,22
2376,2376,2026-03-04 11:30:00,B,21
2377,2377,2025-09-29 11:30:00,C,22
2378,2378,2025-08-25 11:30:00,C,21
2379,2379,2025-06-26 11:30:00,A,22
2380,2380,2025-10-31 11:30:00,A,21
2381,2381,2025-01-21 11:30:00,A,22
2382,2382,2025-09-08 11:30:00,B,21
2383,2383,2025-05-05 11:30:00,A,22
2384,2384,2025-09-03 11:30:00,A,21
2385,2385,2025-10-25 11:30:00,B,22
2386,2386,2025-08-11 11:30:00,C,21
2387,2387,2025-08-25 11:30:00,C,22
2388,2388,2025-10-11 11:30:00,A,21
2389,2389,2025-05-04 11:30:00,C,22
2390,2390,2025-09-13 11:30:00,A,21
2391,2391,2025-12-05 11:30:00,A,22
2392,2392,2025-09-13 11:30:00,A,21
2393,2393,2025-06-22 11:30:00,A,24
2394,2394,2025-12-14 11:30:00,A,23
2395,2395,2025-08-07 11:30:00,B,24
2396,2396,2025-07-16 11:30:00,A,23
2397,2397,2025-10-10 11:30:00,B,24
2398,2398,2025-05-12 11:30:00,C,23
2399,2399,2025-07-07 11:30:00,C,24
2400,2400,2025-03-14 11:30:00,A,23
2401,2401,2025-11-11 11:30:00,A,24
2402,2402,2025-11-05 11:30:00,A,23
2403,2403,2025-04-04 11:30:00,B,24
2404,2404,2025-12-05 11:30:00,A,23
2405,2405,2025-06-10 11:30:00,B,24
2406,2406,2025-07-06 11:30:00,B,23
2407,2407,2025-08-27 11:30:00,C,24
2408,2408,2025-08-06 11:30:00,C,23
2409,2409,2025-11-12 11:30:00,C,24
2410,2410,2025-10-03 11:30:00,C,23
2411,2411,2026-02-12 11:30:00,C,24
2412,2412,2025-12-17 11:30:00,A,23
2413,2413,2025-09-07 11:30:00,C,24
2414,2414,2025-12-27 11:30:00,C,23
2415,2415,2025-06-18 11:30:00,B,24
2416,2416,2025-07-22 11:30:00,C,23
2417,2417,2026-02-21 11:30:00,A,24
2418,2418,2025-05-12 11:30:00,A,23
2419,2419,2025-04-30 11:30:00,C,24
2420,2420,2025-08-09 11:30:00,C,23
2421,2421,2025-11-29 11:30:00,A,24
2422,2422,2026-02-10 11:30:00,A,23
2423,2423,2025-09-23 11:30:00,C,24
2424,2424,2026-01-19 11:30:00,A,23
2425,2425,2025-08-10 11:30:00,A,24
2426,2426,2025-03-21 11:30:00,A,23
2427,2427,2025-08-17 11:30:00,C,24
2428,2428,2025-10-26 11:30:00,C,23
2429,2429,2025-08-09 11:30:00,C,24
2430,2430,2025-07-08 11:30:00,B,23
2431,2431,2025-05-30 11:30:00,C,24
2432,2432,2025-05-24 11:30:00,C,23
2433,2433,2025-06-12 11:30:00,B,24
2434,2434,2025-07-17 11:30:00,C,23
2435,2435,2026-01-03 11:30:00,C,24
2436,2436,2025-09-13 11:30:00,C,23
2437,2437,2025-04-14 11:30:00,A,24
2438,2438,2025-10-05 11:30:00,C,23
2439,2439,2026-03-01 11:30:00,A,24
2440,2440,2026-01-06 11:30:00,A,23
2441,2441,2026-01-03 11:30:00,C,24
2442,2442,2025-04-28 11:30:00,A,23
2443,2443,2025-05-05 11:30:00,A,24
2444,2444,2025-05-12 11:30:00,A,23
2445,2445,2025-07-11 11:30:00,B,24
2446,2446,2025-09-11 11:30:00,C,23
2447,2447,2026-01-13 11:30:00,A,24
2448,2448,2025-03-30 11:30:00,B,23
2449,2449,2025-06-24 11:30:00,C,24
2450,2450,2025-05-29 11:30:00,A,23
2451,2451,2025-02-04 11:30:00,A,24
2452,2452,2025-11-16 11:30:00,A,23
2453,2453,2025-10-15 11:30:00,C,24
2454,2454,2025-06-01 11:30:00,A,23
2455,2455,2025-12-17 11:30:00,C,24
2456,2456,2025-07-13 11:30:00,C,23
2457,2457,2025-04-18 11:30:00,A,24
2458,2458,2025-06-12 11:30:00,A,23
2459,2459,2025-06-02 11:30:00,A,24
2460,2460,2025-11-09 11:30:00,A,23
2461,2461,2025-07-25 11:30:00,C,24
2462,2462,2025-12-12 11:30:00,A,23
2463,2463,2025-07-16 11:30:00,A,24
2464,2464,2025-04-22 11:30:00,A,23
2465,2465,2025-04-10 11:30:00,B,24
2466,2466,2025-09-10 11:30:00,C,23
2467,2467,2026-02-05 11:30:00,C,24
2468,2468,2025-11-02 11:30:00,C,23
2469,2469,2025-03-08 11:30:00,B,24
2470,2470,2025-06-01 11:30:00,A,23
2471,2471,2026-02-09 11:30:00,A,24
2472,2472,2025-07-06 11:30:00,A,23
2473,2473,2026-01-08 11:30:00,A,24
2474,2474,2026-01-23 11:30:00,A,25
2475,2475,2025-04-10 11:30:00,B,26
2476,2476,2025-12-21 11:30:00,C,25
2477,2477,2025-08-19 11:30:00,A,26
2478,2478,2026-01-19 11:30:00,A,25
2479,2479,2025-12-08 11:30:00,C,26
2480,2480,2025-03-14 11:30:00,A,25
2481,2481,2026-01-12 11:30:00,B,26
2482,2482,2025-12-22 11:30:00,C,25
2483,2483,2025-08-13 11:30:00,A,26
2484,2484,2026-01-20 11:30:00,B,25
2485,2485,2025-08-04 11:30:00,B,26
2486,2486,2025-09-27 11:30:00,A,25
2487,2487,2025-07-12 11:30:00,A,26
2488,2488,2025-11-19 11:30:00,A,25
2489,2489,2025-09-08 11:30:00,C,26
2490,2490,2025-05-28 11:30:00,A,25
2491,2491,2025-09-27 11:30:00,C,26
2492,2492,2026-02-01 11:30:00,A,25
2493,2493,2025-09-20 11:30:00,B,26
2494,2494,2025-03-11 11:30:00,A,25
2495,2495,2025-12-09 11:30:00,A,26
2496,2496,2025-03-30 11:30:00,B,25
2497,2497,2025-05-10 11:30:00,A,26
2498,2498,2025-05-05 11:30:00,A,25
2499,2499,2025-08-22 11:30:00,B,26
2500,2500,2025-07-17 11:30:00,C,25
2501,2501,2025-07-13 11:30:00,A,26
2502,2502,2025-10-30 11:30:00,A,25
2503,2503,2025-02-05 11:30:00,C,26
2504,2504,2025-10-13 11:30:00,A,25
2505,2505,2025-04-08 11:30:00,A,26
2506,2506,2025-11-10 11:30:00,A,25
2507,2507,2025-12-21 11:30:00,A,26
2508,2508,2025-03-07 11:30:00,C,25
2509,2509,2025-10-08 11:30:00,A,26
2510,2510,2025-05-08 11:30:00,C,25
2511,2511,2025-01-31 11:30:00,B,26
2512,2512,2025-03-16 11:30:00,A,25
2513,2513,2025-07-03 11:30:00,A,26
2514,2514,2025-03-21 11:30:00,B,25
